Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Philippines,PHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.834000111,3.802000046,3.737999916,3.661000013,3.651000023,3.60800004,3.630000114,3.828000069,3.690999985,3.654999971,3.700000048,3.627000093,3.529999971,3.549999952,3.799999952,4.050000191,3.430000067,3.720000029,3.859999895,3.609999895,3.589999914,3.5,3.5,3.599999905,3.069999933,2.700000048,2.549999952,2.339999914,2.24000001,2.519999981,2.631999969
Palau,PLW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.559000015,2.493999958,2.431999922,2.661999941,2.862999916,2.654000044,2.904000044,2.915999889,2.812999964,2.920000076,2.801000118,2.73300004,2.618000031,2.539000034,2.40199995,2.351999998,2.240999937,2.325999975,2.125,2,2.619999886,2.532999992,2.532999992,2.339999914,2.448999882,2.454999924,2.477999926,2.538000107,2.431999922,2.694000006,2.825000048
Poland,POL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.9630003,13.64999962,14.39000034,14.82999992,13.69999981,12.68000031,10.96000004,9.93999958,12.28999996,16.30999947,18.37000084,19.88999939,19.37000084,19.06999969,17.75,13.84000015,9.600000381,7.119999886,8.170000076,9.640000343,9.630000114,10.09000015,10.32999992,8.989999771,7.5,6.159999847,4.889999866,3.849999905,3.279999971,3.160000086,3.359999895
Pre-demographic dividend,PRE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.003939496,5.012189785,5.002490849,4.959629242,4.872868249,4.839964521,4.815453969,4.782270207,4.796046759,4.809006492,4.785894921,4.782342224,4.799399316,4.73318386,4.697268493,4.691725091,4.630046061,4.611211359,4.642687989,5.039780989,5.010744305,4.972296127,4.832450878,4.864098549,4.965188566,5.026675198,5.268527763,5.305211475,5.416747158,6.121677103,5.916659186
Puerto Rico,PRI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,16.18000031,16.93000031,16.90999985,14.60000038,13.93000031,13.64000034,13.80000019,13.46000004,11.81000042,10.07999992,11.39999962,11.93999958,11.77999973,10.31000042,11.35000038,11.01000023,10.93000031,11.47999954,15,16.10000038,15.69999981,14.5,14.30000019,13.89999962,12,11.80000019,10.80000019,9.199999809,8.300000191,8.890000343,7.900000095
"Korea, Dem. People's Rep.",PRK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.282999992,2.302000046,2.401000023,2.509000063,2.523999929,2.576999903,2.674000025,2.852999926,3.025000095,3.010999918,3.029000044,2.99000001,2.999000072,2.963000059,2.930000067,2.898999929,2.911000013,2.872999907,2.900000095,2.809999943,2.891000032,2.920000076,2.917000055,2.868000031,2.897000074,2.920000076,2.859999895,2.808000088,2.782999992,3.063999891,3.213000059
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.920000076,3.980000019,5.300000191,6.710000038,7.059999943,7.300000191,6.570000172,4.639999866,4.579999924,3.809999943,3.829999924,4.5,6.130000114,6.320000172,7.579999924,7.650000095,7.96999979,7.550000191,9.430000305,10.77000046,12.68000031,15.52999973,16.19000053,13.89999962,12.44999981,11.06999969,8.869999886,6.989999771,6.460000038,6.800000191,6.579999924
Paraguay,PRY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.099999905,4.980000019,5.059999943,4.409999847,3.400000095,8.149999619,5.360000134,4.420000076,5.340000153,7.610000134,6.210000038,9.390000343,6.809999943,6.510000229,4.820000172,5.28000021,4.710000038,4.420000076,5.460000038,4.570000172,4.670000076,4.090000153,4.380000114,5.03000021,4.559999943,5.25,4.610000134,6.21999979,6.590000153,7.550000191,7.309999943
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.66800022,11.34500027,11.33300018,11.1789999,11.12899971,11.05500031,10.84000015,10.72099972,10.63899994,10.63000011,21.48999977,27.45999908,23,23.20999908,20.02000046,19.01000023,18.28000069,22.90999985,20.45000076,21.42000008,17.60000038,19.20000076,19.88999939,20.53000069,23,23.94000053,25.68000031,26.26000023,25.34000015,25.88999939,26.38999939
Pacific island small states,PSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.204101474,3.073072522,3.183910325,3.156052298,3.228940205,3.292186805,3.459778745,3.445322481,3.399271463,3.67356269,3.625946302,3.59884283,3.568141662,3.457815199,3.023115833,3.005095069,3.107867974,3.145180012,3.293816319,3.141942936,3.088586681,3.239076369,3.04656201,3.011525714,3.005226195,2.968486802,2.974238068,3.005583761,3.017993749,3.285646386,3.376790418
Post-demographic dividend,PST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.30342859,6.909743718,7.486517308,7.498265684,7.379002142,7.555441677,7.356166228,7.38356867,7.114998927,6.535777987,6.372434503,6.760985945,6.844903893,6.655824142,6.356665723,5.941110449,5.526916071,5.864794438,8.014312756,8.289964445,7.998010302,8.052989285,7.961758979,7.43814616,6.866095548,6.403424149,5.83559902,5.290255869,4.940931214,6.702774337,5.777396998
French Polynesia,PYF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.04599953,12.29300022,12.30599976,12.20699978,12.18000031,12.14500046,11.97999954,11.62800026,11.73200035,11.68200016,11.81299973,11.71000004,11.61299992,11.70100021,11.75699997,11.79500008,11.73999977,11.90999985,12.26900005,12.18900013,12.27600002,12.17500019,12.11699963,12.14000034,12.08699989,12.08500004,11.97500038,12.08100033,12.13500023,13.67000008,13.26500034
Qatar,QAT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.806999981,0.81099999,0.81400001,0.818000019,0.822000027,0.825999975,0.829999983,0.833999991,0.838,0.842000008,0.846000016,0.851000011,0.855000019,0.860000014,0.86500001,0.870000005,0.519999981,0.310000002,0.310000002,0.449999988,0.560000002,0.479999989,0.280000001,0.200000003,0.170000002,0.150000006,0.140000001,0.109999999,0.100000001,0.140000001,0.170000002
Romania,ROU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.076000214,8.260000229,8.373000145,8.170000076,8.010000229,6.739999771,5.519999981,5.630000114,6.239999771,6.96999979,6.559999943,8.109999657,6.949999809,7.71999979,7.170000076,7.269999981,6.409999847,5.789999962,6.860000134,6.960000038,7.179999828,6.789999962,7.099999905,6.800000191,6.809999943,5.900000095,4.929999828,4.190000057,3.910000086,5.03000021,5.590000153
Russian Federation,RUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.414000034,5.179999828,5.880000114,8.130000114,9.449999809,9.670000076,11.81000042,13.26000023,13.03999996,10.57999992,8.979999542,7.880000114,8.210000038,7.760000229,7.119999886,7.059999943,6,6.210000038,8.300000191,7.369999886,6.539999962,5.440000057,5.460000038,5.159999847,5.570000172,5.559999943,5.210000038,4.849999905,4.5,5.590000153,4.71999979
Rwanda,RWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.96800041,11.85700035,11.97099972,12.02400017,11.82400036,11.85400009,11.84899998,11.92300034,11.99100018,11.93599987,11.93999958,11.87899971,12.03100014,11.94400024,11.90699959,11.90100002,11.91600037,11.85700035,11.92000008,11.89500046,11.87699986,11.8579998,11.90600014,11.8760004,11.82800007,11.85999966,11.88000011,12.10000038,12.43000031,13.01000023,13.31499958
South Asia,SAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.980343408,6.037537272,6.02288785,6.038378164,6.180933149,6.292301593,6.361924394,6.524155396,6.705755637,6.749210938,6.911580032,7.053465087,7.272871368,7.389685551,7.499232825,7.362016413,7.316563785,7.209304125,7.287081604,7.07229849,6.984364118,7.052366444,7.138717425,6.968512527,7.097498663,7.063846971,6.998600895,6.950700244,6.197325205,9.253800925,7.296216641
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.070000172,7.199999809,6.854000092,6.409999847,5.993999958,5.548999786,5.146999836,4.712999821,4.349999905,4.570000172,4.619999886,5.269999981,5.559999943,5.820000172,6.050000191,6.25,5.730000019,5.079999924,5.380000114,5.550000191,5.769999981,5.519999981,5.599999905,5.71999979,5.599999905,5.599999905,5.889999866,6.03000021,5.639999866,7.449999809,6.691999912
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.72200012,15.7130003,15.71100044,15.70499992,15.58199978,15.52600002,15.40699959,15.43000031,15.38599968,15.28199959,15.21800041,15.16300011,15.09700012,15.04800034,14.97599983,14.89900017,14.84300041,14.80000019,13,15.13000011,17.44000053,17.66799927,17.40500069,17.38500023,17.44400024,17.44099998,17.50099945,17.5720005,17.58600044,19.29199982,19.04999924
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.607999802,5.631000042,5.630000114,5.653999805,5.554999828,5.616000175,5.597000122,5.546999931,5.539999962,5.581999779,5.573999882,5.650000095,6.640999794,7.757999897,8.864999771,10.02999973,10.07299995,10.10400009,10.19400024,10.2329998,10.35999966,9.409999847,8.588999748,7.625,6.760000229,4.460000038,4.079999924,3.569999933,2.859999895,3.509000063,3.497999907
Singapore,SGP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.180000067,3.089999914,3.069999933,3.029999971,3.299999952,3.569999933,2.5,3.410000086,4.849999905,3.700000048,3.75999999,5.650000095,5.929999828,5.840000153,5.590000153,4.480000019,3.900000095,3.960000038,5.860000134,4.119999886,3.890000105,3.720000029,3.859999895,3.74000001,3.789999962,4.079999924,4.199999809,3.641000032,3.099999905,4.099999905,3.539999962
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.398000002,1.307000041,1.475000024,1.422000051,1.409000039,1.593000054,1.672999978,1.651000023,1.718999982,2.111999989,1.972000003,1.873999953,1.690999985,1.722000003,1.782999992,1.835999966,1.886000037,1.894000053,2.019999981,1.567999959,1.287999988,1.054999948,0.689999998,0.734000027,0.73299998,0.690999985,0.698000014,0.713999987,0.744000018,0.89200002,0.987999976
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.450000048,3.539000034,3.453000069,3.46600008,3.49000001,3.448999882,3.480000019,3.447000027,3.461999893,3.424999952,3.477999926,3.342999935,3.411000013,3.420000076,3.552999973,3.678999901,3.786999941,3.924000025,4.059999943,4.175000191,4.295000076,4.375,4.468999863,4.679999828,4.436999798,3.927000046,3.561000109,3.190000057,3.193000078,3.572000027,3.697000027
El Salvador,SLV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.53000021,7.880000114,9.93999958,7.679999828,7.650000095,7.679999828,7.980000019,7.099999905,7.300000191,6.960000038,6.960000038,6.199999809,6.900000095,6.800000191,7.21999979,6.570000172,6.409999847,5.880000114,7.329999924,4.889999866,4.300000191,3.839999914,3.690000057,4.150000095,4,4.420000076,4.389999866,4.010000229,4.170000076,5.019999981,4.349999905
San Marino,SMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.67399979,19.80200005,19.61000061,19.88400078,19.56599998,19.48800087,19.55599976,19.45899963,19.42399979,19.40099907,19.37400055,19.34000015,19.32299995,19.31200027,19.29500008,19.28700066,19.17399979,19.17499924,19.17399979,19.17399979,19.17300034,19.1609993,19.06599998,19.01000023,18.87700081,18.93099976,18.97500038,18.87000084,18.82799911,19.56699944,19.93099976
Serbia,SRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.37300014,12.95199966,12.82499981,13.42199993,13.39999962,13.19999981,13.80000019,13.69999981,13.69999981,12.60000038,12.80000019,13.80000019,15.19999981,18.5,20.85000038,20.85000038,18.05999947,13.69999981,16.13999939,19.21999931,22.96999931,24,22.14999962,19.21999931,17.65999985,15.26000023,13.47999954,12.72999954,10.39000034,9.010000229,10.06000042
Sub-Saharan Africa (excluding high income),SSA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.147244028,6.179281592,6.144465229,6.09208508,6.026550251,6.032802199,6.068859554,6.062266592,6.10513083,6.070346704,5.983969631,5.905859178,5.852673448,5.705954255,5.595499724,5.534910002,5.474596594,5.4513116,5.508183809,5.909842206,5.75990817,5.692640385,5.520004159,5.614791211,5.80572892,5.850596904,5.914792729,5.915200675,6.066772179,6.627844302,6.798442853
South Sudan,SSD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.05700016,12.08600044,12.1239996,12.16399956,12.11800003,12.12300014,12.08100033,12.14500046,12.15799999,12.1260004,12.12699986,12.13500023,12.13500023,12.14700031,12.14000034,12.12800026,12.13300037,12.14999962,12.21100044,12.13799953,12.20300007,12.34200001,12.03600025,12.13899994,12.28999996,12.32600021,12.26000023,12.22900009,12.19900036,13.74499989,13.48499966
Sub-Saharan Africa,SSF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.147244028,6.179281592,6.144465229,6.09208508,6.026550251,6.032802199,6.068859554,6.062266592,6.10513083,6.070346704,5.983969631,5.905859178,5.852673448,5.705954255,5.595499724,5.534910002,5.474596594,5.4513116,5.508183809,5.909842206,5.75990817,5.692640385,5.520004159,5.614791211,5.80572892,5.850596904,5.914792729,5.915200675,6.066772179,6.627844302,6.798442853
Small states,SST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.99694155,10.42930024,10.81080473,10.94816974,10.98123381,11.04747497,11.07027916,10.86015725,10.7656283,10.5253704,10.57743943,10.550092,10.83552509,10.53414674,10.2790974,9.64025463,9.211575626,8.985219786,9.704331026,9.89461149,9.659282832,9.592765718,9.797928439,9.508649782,9.344729171,9.289121882,8.874272963,8.459096339,8.328059829,9.475540788,9.343316268
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.51500034,14.51900005,14.49499989,14.44999981,14.44200039,14.44099998,14.43999958,14.37800026,14.35999966,14.39999962,15.72999954,17.62999916,16.36000061,16.12000084,16.46999931,16.64999962,16.31500053,15.61699963,15.25800037,14.58500004,14.10499954,13.59000015,13.61699963,13.64000034,13.77999973,13.83899975,13.91100025,13.99800014,14.07800007,15.44299984,15.34000015
Suriname,SUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.09499931,17.28000069,15.64000034,12.69999981,8.390000343,10.88000011,10.56000042,10.63000011,13.60000038,12.74100018,11.91300011,11.14299965,10.30300045,9.489999771,9.373999596,9.18999958,9.031000137,8.875,8.720000267,7.150000095,7.539999962,8.100000381,6.599999905,6.940000057,7.21999979,7.920000076,7.909999847,7.93200016,8.029000282,9.524000168,9.078000069
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.57600021,11.86999989,12.19999981,13.64999962,13.10999966,11.34000015,11.89000034,12.18999958,15.93999958,19.05999947,19.37999916,18.71999931,17.12000084,18.60000038,16.26000023,13.36999989,11.14000034,9.510000229,12.02999973,14.38000011,13.61999989,13.96000004,14.22000027,13.18000031,11.47999954,9.670000076,8.130000114,6.539999962,5.75,6.690000057,6.829999924
Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.079999924,7.672999859,8.510000229,8.239999771,7.150000095,6.880000114,6.650000095,7.389999866,7.320000172,6.920000076,5.679999828,5.920000076,6.480000019,6.010000229,6.510000229,5.949999809,4.820000172,4.369999886,5.860000134,7.239999771,8.170000076,8.840000153,10.10000038,9.670000076,8.960000038,8,6.559999943,5.110000134,4.449999809,4.96999979,4.739999771
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.24000001,5.71999979,9.329999924,9.579999924,8.899999619,9.550000191,10.35999966,8.93999958,7.610000134,5.46999979,4.730000019,4.96999979,5.550000191,6.690000057,7.489999771,7.070000172,6.159999847,6.230000019,8.350000381,8.609999657,7.800000191,7.980000019,8.050000191,7.949999809,7.429999828,6.989999771,6.71999979,6.360000134,6.829999924,8.289999962,8.720000267
Eswatini,SWZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,21.90099907,21.81800079,21.77199936,21.74699974,21.64999962,22.07799911,22.5,23.09199905,23.66300011,24.27099991,24.86800003,25.36000061,25.95000076,26.53300095,27.04400063,27.61899948,28.23999977,27.71999931,27.0739994,26.38999939,25.81100082,25.1060009,24.52400017,23.97299957,23.31699944,22.71999931,22.7310009,22.75600052,22.78199959,25.07999992,24.55999947
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.75,7.035999775,7.400000095,7.5,7.199999809,7.263999939,7.377999783,7.448999882,7.599999905,9.602000237,11.63000011,10.95499992,10.27999973,9.574999809,8.873000145,8.170000076,8.420000076,10.93999958,8.140000343,8.609999657,8.626000404,8.855999947,8.862999916,8.744000435,8.720999718,8.765000343,8.746999741,8.74600029,8.741999626,10.01099968,9.815999985
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.662,0.661000013,0.699999988,0.675000012,0.708000004,0.723999977,0.736999989,0.753000021,0.787,0.805999994,0.799000025,0.823000014,0.827000022,0.805000007,0.856000006,0.912,0.924000025,0.943000019,0.958000004,0.952000022,1.004999995,1,1.02699995,1.042000055,1.072000027,1.118000031,1.126999974,1.129999995,1.120000005,1.644999981,1.537999988
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.4028987,2.360619736,2.616372262,2.92031448,3.001046206,3.110922979,3.206950585,3.376221171,3.460091579,3.415192321,3.850351491,4.171568639,4.424254015,4.416582851,4.495868029,4.390292365,4.368078053,4.455837313,4.439853292,4.175097572,4.124899138,4.063379035,4.064152566,4.060863961,4.136945113,4.052255103,3.931049274,3.824279733,3.911264577,4.384423426,4.094141851
Europe & Central Asia (IDA & IBRD countries),TEC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.99405326,6.389199595,7.081645618,8.443397494,9.424591904,10.02457601,10.66809313,11.52817445,11.94323504,11.1988521,10.78404461,10.56819429,10.32249524,10.06818763,9.398346724,8.598722441,7.501603033,7.23711275,8.866942858,8.48756944,7.947476614,7.472629164,7.539284932,7.606237784,7.576213685,7.411918482,7.05891179,6.644455487,6.727546853,7.163331144,6.843936025
Togo,TGO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.809999943,3.861000061,3.976999998,3.763999939,3.845000029,3.864000082,3.846999884,4.008999825,3.999000072,4.05700016,4.074999809,4.081999779,4.090000153,4.190000057,4.258999825,4.230000019,3.815000057,3.328999996,2.875,2.427000046,1.980000019,2.03399992,2.089999914,2.144999981,2.200000048,2.964999914,3.74000001,3.72300005,3.707000017,4.027999878,4.175000191
Thailand,THA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.630000114,1.350000024,1.49000001,1.350000024,1.100000024,1.070000052,0.870000005,3.400000095,2.970000029,2.390000105,2.599999905,1.820000052,1.539999962,1.50999999,1.350000024,1.220000029,1.179999948,1.179999948,1.49000001,0.620000005,0.660000026,0.579999983,0.25,0.579999983,0.600000024,0.689999998,0.829999983,0.769999981,0.720000029,1.100000024,0.991999984
Tajikistan,TJK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.899999976,2.099999905,6.199999809,8.800000191,10.30000019,13.39999962,13.89999962,16.5,15.39999962,15.13399982,14.77499962,14.41300011,14.02200031,13.60700035,13.11900043,12.73499966,12.36499977,11.97799969,11.5,10.88899994,10.23900032,9.572999954,8.904000282,8.227000237,7.552000046,6.900000095,6.948999882,7.000999928,7.044000149,7.485000134,7.743999958
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.399999976,1.5,1.5,4.699999809,8.300000191,10.30000019,11,12.19999981,12.69999981,11.51299953,10.64400005,9.708000183,8.947999954,8.151000023,7.467999935,6.583000183,5.738999844,4.94299984,4,4,4.086999893,4.077000141,4.096000195,4.125999928,4.113999844,4.139999866,4.171000004,4.196000099,4.225999832,4.798999786,4.787000179
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.980004849,5.912229146,5.910336453,6.523548981,7.857070798,8.279179808,8.136155371,8.515895702,9.511974624,9.412065946,9.153354594,9.613800863,9.470059011,8.873575038,8.39903629,7.687174582,7.237989305,6.861467139,7.836109334,7.101731666,6.713305914,6.420968478,6.382997541,6.19699998,6.719821938,7.867362057,8.147702553,8.042457287,8.099221036,10.35544916,9.368801906
Timor-Leste,TLS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.609999895,3.598999977,3.586999893,3.605999947,3.595999956,3.566999912,3.619999886,3.670000076,4.03399992,3.447999954,3.400000095,3.624000072,3.556999922,3.512000084,3.46600008,3.520999908,3.352999926,3.321000099,3.312999964,3.299999952,3.549000025,3.77699995,4.013999939,4.212999821,4.451000214,4.659999847,4.749000072,4.717999935,4.452000141,4.803999901,4.974999905
Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.82956128,12.09965861,12.79530537,12.84282352,13.29354225,12.25297767,12.00736785,12.19056737,12.50868821,13.13947761,13.12217226,13.18173428,12.80055888,11.48267967,11.73313321,10.98708716,10.50513755,10.25856233,10.42485414,10.68618168,11.44127805,11.66221194,11.39801464,11.56341771,11.83175764,11.95777055,11.94734936,11.56204686,10.77666523,11.27290046,11.2670149
Tonga,TON,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.291000009,1.383000016,1.299999952,1.654000044,1.965000033,2.503999949,2.914999962,3.250999928,3.575999975,4.103000164,4.328000069,4.638999939,5.179999828,4.051000118,2.502000093,1.090000033,1.182999969,1.212000012,1.478999972,1.467000008,1.452999949,1.661000013,1.768000007,1.825999975,1.940999985,1.904000044,2.073999882,2.25,2.243999958,2.654000044,2.66899991
South Asia (IDA & IBRD),TSA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.980343408,6.037537272,6.02288785,6.038378164,6.180933149,6.292301593,6.361924394,6.524155396,6.705755637,6.749210938,6.911580032,7.053465087,7.272871368,7.389685551,7.499232825,7.362016413,7.316563785,7.209304125,7.287081604,7.07229849,6.984364118,7.052366444,7.138717425,6.968512527,7.097498663,7.063846971,6.998600895,6.950700244,6.197325205,9.253800925,7.296216641
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.147244028,6.179281592,6.144465229,6.09208508,6.026550251,6.032802199,6.068859554,6.062266592,6.10513083,6.070346704,5.983969631,5.905859178,5.852673448,5.705954255,5.595499724,5.534910002,5.474596594,5.4513116,5.508183809,5.909842206,5.75990817,5.692640385,5.520004159,5.614791211,5.80572892,5.850596904,5.914792729,5.915200675,6.066772179,6.627844302,6.798442853
Trinidad and Tobago,TTO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,18.52000046,19.65999985,19.80999947,18.44000053,17.21999931,16.25,15.01000023,14.21000004,13.11999989,12.10000038,10.88000011,10.39000034,10.47999954,8.329999924,7.949999809,6.269999981,5.539999962,4.630000114,5.28000021,4.03000021,3.430000067,3.720000029,2.680000067,2.480000019,2.430000067,3.210000038,3.309000015,3.404999971,3.519999981,4.210000038,4.449999809
Tunisia,TUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.7670002,15.67399979,15.91300011,15.91899967,15.98200035,15.84700012,15.93999958,15.6079998,15.21000004,14.93999958,14.39999962,14.55000019,14.51000023,14.22999954,12.86999989,12.51000023,12.35999966,12.43999958,13.28999996,13.05000019,18.32999992,17.62999916,15.93000031,14.26000023,15.15999985,15.56000042,15.32999992,15.46000004,15.13000011,16.37299919,16.26399994
Turkiye,TUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.210000038,8.510000229,8.960000038,8.579999924,7.639999866,6.630000114,6.840000153,6.889999866,7.690000057,6.5,8.380000114,10.35999966,10.53999996,10.84000015,10.64000034,8.720000267,8.869999886,9.710000038,12.55000019,10.65999985,8.800000191,8.149999619,8.729999542,9.880000114,10.23999977,10.84000015,10.81999969,10.89000034,13.67000008,13.10999966,11.97999954
Tuvalu,TUV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.599999905,3.579999924,3.512000084,3.450999975,3.355000019,3.280999899,3.249000072,3.193000078,3.117000103,3.072000027,2.99000001,3.030999899,3.102999926,3.151000023,3.21600008,3.299999952,3.023999929,2.769999981,2.5,2.99000001,3.470000029,3.256000042,2.930000067,2.119999886,2.144000053,2.151000023,2.167999983,2.203000069,2.213999987,2.779999971,2.74000001
Uganda,UGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.319000006,3.371999979,3.309999943,3.361000061,3.298000097,3.359999895,3.448999882,3.474999905,3.441999912,3.552000046,3.539000034,3.5,3.599999905,2.746000051,1.899999976,2.276000023,2.723999977,3.142999887,3.599999905,3.586999893,3.490999937,3.549999952,1.909999967,2.322999954,2.749000072,3.183000088,3.640000105,3.571000099,3.553999901,4.511000156,4.295000076
